,shortName,sector,industry,market,price,priceCurrency,sharesOutstanding,reportCurrency,fxRate,lastFiscalYearEnd,mostRecentQuarter,lastDividend,lastBuyback,totalAssets,currentAssets,currentLiabilities,totalAssets_-1,currentAssets_-1,currentLiabilities_-1,cashAndCashEquivalents,otherShortTermInvestments,cashAndCashEquivalents_-1,otherShortTermInvestments_-1,currentDebtAndCapitalLease,currentCapitalLease,currentDebtAndCapitalLease_-1,currentCapitalLease_-1,longTermDebtAndCapitalLease,longTermCapitalLease,longTermDebtAndCapitalLease_-1,longTermCapitalLease_-1,totalEquityAndMinorityInterest,commonStockEquity,totalEquityAndMinorityInterest_-1,commonStockEquity_-1,investmentProperties,longTermEquityInvestment,longTermFinancialAssets,investmentProperties_-1,longTermEquityInvestment_-1,longTermFinancialAssets_-1,netPPE,totalRevenue,costOfRevenue,sellingGeneralAndAdministration,netPPE_-1,totalRevenue_-1,costOfRevenue_-1,sellingGeneralAndAdministration_-1,netIncomeCommonStockholders,interestPaidCfo,interestPaidCff,netIncomeCommonStockholders_-1,interestPaidCfo_-1,interestPaidCff_-1,cfo,cfi,cff,endCashPosition,cfo_-1,cfi_-1,cff_-1,endCashPosition_-1
2616.HK,CSTONE PHARMA-B,Healthcare,Biotechnology,hk_market,4.260000228881836,HKD,1192099968,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,-0.0,2014722000.0,1576735000.0,900627000.0,2271453000.0,1957645000.0,932948000.0,731458000.0,464544000.0,742724000.0,983615000.0,74321000.0,44764000.0,43948000.0,13248000.0,162471000.0,39201000.0,130250000.0,14439000.0,950602000.0,950602000.0,1207008000.0,1207008000.0,0.0,0.0,3356000.0,0.0,0.0,3188000.0,250338000.0,243718000.0,106832000.0,472992000.0,187923000.0,1038832000.0,241421000.0,228882000.0,-1920100000.0,0.0,-2242000.0,-1220999000.0,0.0,-1320000.0,-1484024000.0,-826552000.0,92304000.0,742724000.0,-508070000.0,1180732000.0,1389429000.0,3024548000.0
2618.HK,JD LOGISTICS,Industrials,Integrated Freight & Logistics,hk_market,15.699999809265137,HKD,6597579776,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1664496000.0,0.0,0.0,86489079000.0,54413368000.0,27764870000.0,76795068000.0,45400867000.0,24545581000.0,27422587000.0,8601233000.0,17922779000.0,10990891000.0,6904953000.0,5988995000.0,5875479000.0,5763509000.0,9186143000.0,9186143000.0,9409162000.0,9409162000.0,47600064000.0,45072531000.0,40389133000.0,37938096000.0,0.0,97937000.0,1438544000.0,0.0,155711000.0,1527296000.0,24754182000.0,104693402000.0,98909326000.0,5945585000.0,24104839000.0,73374716000.0,67081077000.0,2308406000.0,-15841960000.0,0.0,-669723000.0,-4133995000.0,0.0,-423563000.0,6207337000.0,-11122435000.0,16596681000.0,17922779000.0,10201097000.0,-8770504000.0,-3732868000.0,6346869000.0
2623.HK,ADD NEW ENERGY,Basic Materials,Other Industrial Metals & Mining,hk_market,0.057999998331069946,HKD,5255300096,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0014680417595699562,766138000.0,483935000.0,444493000.0,705971000.0,442582000.0,397431000.0,311777000.0,0.0,191286000.0,0.0,118123000.0,290000.0,177134000.0,819000.0,0.0,0.0,4330000.0,0.0,304305000.0,304305000.0,287210000.0,287210000.0,0.0,0.0,6411000.0,0.0,0.0,4257000.0,229337000.0,1633758000.0,1600310000.0,57250000.0,255371000.0,965975000.0,887744000.0,53225000.0,-30057000.0,0.0,-13324000.0,60705000.0,0.0,-12928000.0,83473000.0,4912000.0,-20888000.0,191286000.0,21131000.0,-11904000.0,27522000.0,124398000.0
2628.HK,CHINA LIFE,Financial Services,Insurance—Life,hk_market,14.0,HKD,7441180160,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1664496000.0,2.430931601043241,-0.0,5173524000000.0,0.0,0.0,4891085000000.0,0.0,0.0,94127000000.0,1618290000000.0,60440000000.0,1429287000000.0,0.0,0.0,0.0,0.0,55892000000.0,1931000000.0,55862000000.0,2182000000.0,488157000000.0,479850000000.0,486658000000.0,478585000000.0,0.0,269621000000.0,0.0,0.0,257953000000.0,0.0,55732000000.0,824526000000.0,0.0,40808000000.0,56916000000.0,804961000000.0,0.0,37687000000.0,50921000000.0,0.0,-8194000000.0,50268000000.0,0.0,-3779000000.0,286448000000.0,-393731000000.0,111139000000.0,60440000000.0,304024000000.0,-292797000000.0,-7760000000.0,56629000000.0
2633.HK,JACOBSON PHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,hk_market,0.9900000095367432,HKD,1902919936,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.02718085980470804,0.0,5055953000.0,1567216000.0,384798000.0,4755540000.0,1178245000.0,826384000.0,860409000.0,0.0,478653000.0,0.0,98285000.0,38285000.0,646148000.0,33970000.0,1459035000.0,34375000.0,763791000.0,34319000.0,3004185000.0,2527638000.0,2957965000.0,2491316000.0,230472000.0,56245000.0,383544000.0,230472000.0,58263000.0,412766000.0,1463920000.0,1595543000.0,975021000.0,400133000.0,1503773000.0,1445915000.0,884832000.0,407586000.0,177666000.0,0.0,-1479000.0,173713000.0,0.0,-2031000.0,406942000.0,-49938000.0,-357888000.0,478653000.0,409258000.0,-373313000.0,21355000.0,480350000.0
2638.HK,HKELECTRIC-SS,Utilities,Utilities—Regulated Electric,hk_market,5.199999809265137,HKD,8836200448,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.32027340446317587,0.0,118776000000.0,4599000000.0,6796000000.0,114828000000.0,2347000000.0,5817000000.0,55000000.0,0.0,34000000.0,0.0,2337000000.0,1000000.0,1234000000.0,1000000.0,47352000000.0,0.0,45393000000.0,0.0,48857000000.0,48857000000.0,48393000000.0,48393000000.0,0.0,717000000.0,0.0,0.0,477000000.0,0.0,77160000000.0,11344000000.0,5497000000.0,312000000.0,76740000000.0,10389000000.0,5334000000.0,344000000.0,2933000000.0,-720000000.0,0.0,2732000000.0,-936000000.0,0.0,6189000000.0,-5025000000.0,-1185000000.0,34000000.0,5943000000.0,-5050000000.0,-1101000000.0,52000000.0
2660.HK,ZENGAME,Communication Services,Electronic Gaming & Multimedia,hk_market,2.950000047683716,HKD,1027980032,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.04907293763464853,0.0219478971358074,1676128000.0,1603986000.0,196761000.0,1487844000.0,1425726000.0,237475000.0,709869000.0,579982000.0,644709000.0,506102000.0,6381000.0,6381000.0,15528000.0,6408000.0,1747000.0,1747000.0,2945000.0,2945000.0,1464237000.0,1463106000.0,1225222000.0,1225222000.0,0.0,14358000.0,32940000.0,0.0,12153000.0,21476000.0,15702000.0,1473958000.0,568583000.0,240425000.0,17096000.0,742506000.0,377947000.0,99195000.0,500343000.0,-306000.0,-331000.0,220968000.0,-282000.0,-217000.0,507061000.0,-77010000.0,-68625000.0,644709000.0,257828000.0,-97142000.0,-31371000.0,284921000.0
2663.HK,KPA-BM HLDGS,Industrials,Engineering & Construction,hk_market,0.2549999952316284,HKD,556929984,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.059253408773193295,0.0,533013000.0,509696000.0,269096000.0,402126000.0,374996000.0,148501000.0,107313000.0,0.0,105400000.0,0.0,48606000.0,6969000.0,10059000.0,7520000.0,3804000.0,3804000.0,6161000.0,6161000.0,260023000.0,260023000.0,247365000.0,247365000.0,4413000.0,0.0,0.0,4941000.0,0.0,0.0,15405000.0,494170000.0,433457000.0,44371000.0,18665000.0,458493000.0,357840000.0,47589000.0,11505000.0,-676000.0,-488000.0,50171000.0,-171000.0,-763000.0,7439000.0,20464000.0,-38753000.0,105400000.0,15675000.0,-1814000.0,-23435000.0,116649000.0
2666.HK,UNI MEDICAL,Financial Services,Credit Services,hk_market,4.590000152587891,HKD,1891539968,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.25533745422819426,0.0,77155704000.0,27993963000.0,21856877000.0,69899801000.0,24992632000.0,18731299000.0,3679646000.0,0.0,2342078000.0,0.0,16941696000.0,355500000.0,15140785000.0,1515126000.0,32549767000.0,620887000.0,32239157000.0,3592152000.0,18272814000.0,14964736000.0,17623255000.0,14765829000.0,0.0,482772000.0,249035000.0,0.0,480299000.0,366470000.0,3995945000.0,9914273000.0,5714834000.0,1201759000.0,3317921000.0,8521238000.0,4967263000.0,994258000.0,1835233000.0,0.0,-1686284000.0,1647537000.0,0.0,-1887288000.0,-1400570000.0,-664522000.0,2391778000.0,2342078000.0,-971721000.0,-296531000.0,-34628000.0,2036535000.0
2668.HK,PAK TAK INT'L,Consumer Cyclical,Apparel Manufacturing,hk_market,0.11599999666213989,HKD,3900000000,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,1515128000.0,989704000.0,767953000.0,1551859000.0,1092003000.0,841446000.0,61962000.0,928000.0,15442000.0,84546000.0,490434000.0,2975000.0,495116000.0,1614000.0,77753000.0,51986000.0,32515000.0,2928000.0,635777000.0,635775000.0,646416000.0,646414000.0,267154000.0,0.0,6595000.0,244181000.0,0.0,133162000.0,238477000.0,2113622000.0,2064125000.0,46263000.0,69967000.0,2995163000.0,2922968000.0,38349000.0,-5648000.0,0.0,-67308000.0,21284000.0,0.0,-22760000.0,-240947000.0,158041000.0,-21960000.0,15442000.0,146225000.0,-290781000.0,149455000.0,118630000.0
2669.HK,CHINA OVS PPT,Real Estate,Real Estate Services,hk_market,10.079999923706055,HKD,3286860032,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.07200002363836587,0.0,9008390000.0,8374794000.0,5654571000.0,8319736000.0,7733324000.0,5216472000.0,3557616000.0,0.0,4283374000.0,0.0,462668000.0,46005000.0,41245000.0,41245000.0,104250000.0,71113000.0,32839000.0,32839000.0,3232220000.0,3178738000.0,3052500000.0,3000038000.0,198766000.0,7750000.0,0.0,167069000.0,5543000.0,0.0,191614000.0,9442035000.0,7800427000.0,428681000.0,192249000.0,6544877000.0,5349433000.0,339588000.0,983872000.0,0.0,-3235000.0,700008000.0,0.0,-3161000.0,769592000.0,-263529000.0,-258511000.0,3298152000.0,1220091000.0,156206000.0,-192363000.0,2935561000.0
2678.HK,TEXHONG INTL GP,Consumer Cyclical,Textile Manufacturing,hk_market,6.820000171661377,HKD,918000000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.5747015250544663,0.0,26342926000.0,13937325000.0,10917720000.0,24442884000.0,13048619000.0,10089446000.0,2088579000.0,313078000.0,2505407000.0,0.0,4631642000.0,232627000.0,3863284000.0,31622000.0,3929297000.0,190004000.0,3466004000.0,82627000.0,11202692000.0,10607146000.0,10600952000.0,10038270000.0,266879000.0,318959000.0,0.0,0.0,320938000.0,0.0,10044476000.0,26521193000.0,20669222000.0,2408030000.0,9495872000.0,19576938000.0,16869820000.0,1786338000.0,2685170000.0,0.0,-210343000.0,517065000.0,0.0,-353531000.0,2441604000.0,-2362774000.0,-257036000.0,2505407000.0,3300785000.0,-577713000.0,-1870318000.0,2683613000.0
2680.HK,INNOVAX HLDGS,Financial Services,Capital Markets,hk_market,0.24400000274181366,HKD,400000000,HKD,1.0,1970-01-01 00:00:01.646006400,1661904000.0,0.0,0.0,332518000.0,328301000.0,125810000.0,303337000.0,300581000.0,94784000.0,71071000.0,43812000.0,58826000.0,42319000.0,1408000.0,1408000.0,721000.0,721000.0,1085000.0,1085000.0,0.0,0.0,205623000.0,205623000.0,208553000.0,208553000.0,0.0,0.0,0.0,0.0,0.0,0.0,2727000.0,34955000.0,37390000.0,0.0,1669000.0,83682000.0,72610000.0,21105000.0,-22517000.0,-2000.0,-53000.0,2380000.0,-107000.0,-77000.0,-6886000.0,-12000.0,-2357000.0,58826000.0,-27351000.0,169000.0,-2086000.0,68081000.0
2682.HK,YUN LEE MARINE,Industrials,Marine Shipping,hk_market,0.23999999463558197,HKD,1000000000,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.013,0.0,331250000.0,195421000.0,51308000.0,340807000.0,215437000.0,58943000.0,69637000.0,73100000.0,73354000.0,8057000.0,1953000.0,1953000.0,1953000.0,1953000.0,265000.0,265000.0,265000.0,265000.0,267664000.0,233461000.0,270586000.0,235377000.0,0.0,6759000.0,0.0,0.0,8420000.0,0.0,124696000.0,364005000.0,270695000.0,40666000.0,112372000.0,226194000.0,165952000.0,36793000.0,40803000.0,0.0,-113000.0,25020000.0,0.0,-70000.0,19994000.0,-11969000.0,-15792000.0,73354000.0,19977000.0,14432000.0,-10560000.0,81121000.0
2683.HK,WAHSUN HANDBAGS,Consumer Cyclical,Footwear & Accessories,hk_market,0.3499999940395355,HKD,408625984,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.0399974564515212,0.0,411501000.0,330386000.0,140487000.0,416991000.0,340261000.0,137326000.0,131315000.0,0.0,116547000.0,0.0,3347000.0,3347000.0,1940000.0,1940000.0,22154000.0,22154000.0,20558000.0,20558000.0,248860000.0,250117000.0,259107000.0,259268000.0,7127000.0,0.0,1350000.0,0.0,0.0,1330000.0,70020000.0,617586000.0,489958000.0,72006000.0,72697000.0,403843000.0,336632000.0,56424000.0,39544000.0,0.0,-1057000.0,5562000.0,0.0,-1087000.0,37318000.0,-12114000.0,-20377000.0,116547000.0,39955000.0,-988000.0,-15521000.0,110720000.0
2686.HK,AAG ENERGY,Energy,Oil & Gas E&P,hk_market,1.6799999475479126,HKD,3395320064,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.10341293114686463,0.0,8417693000.0,3154332000.0,1117430000.0,8085942000.0,3165406000.0,989722000.0,2040414000.0,0.0,1626675000.0,200000000.0,10424000.0,10424000.0,13733000.0,13733000.0,44845000.0,44845000.0,41914000.0,41914000.0,6938317000.0,6938317000.0,6425550000.0,6425550000.0,0.0,243612000.0,31378000.0,0.0,242985000.0,55000000.0,4820111000.0,1739226000.0,680167000.0,0.0,4480824000.0,1038524000.0,462199000.0,0.0,815679000.0,-3707000.0,0.0,510296000.0,-4096000.0,0.0,1363449000.0,-1167546000.0,-355833000.0,1626675000.0,534266000.0,-431034000.0,-367656000.0,1790505000.0
2688.HK,ENN ENERGY,Utilities,Utilities—Regulated Gas,hk_market,117.80000305175781,HKD,1130880000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,2.4998231465761176,0.0,103438000000.0,30169000000.0,39068000000.0,99988000000.0,27558000000.0,41579000000.0,11573000000.0,423000000.0,8684000000.0,152000000.0,8620000000.0,70000000.0,11925000000.0,75000000.0,13727000000.0,255000000.0,8320000000.0,280000000.0,43481000000.0,37003000000.0,42150000000.0,35777000000.0,290000000.0,8609000000.0,4635000000.0,288000000.0,8718000000.0,4672000000.0,50553000000.0,93113000000.0,79057000000.0,4847000000.0,47252000000.0,71617000000.0,59285000000.0,4181000000.0,7755000000.0,0.0,-686000000.0,6278000000.0,0.0,-756000000.0,10466000000.0,-6766000000.0,-3636000000.0,8684000000.0,9696000000.0,-6491000000.0,-1901000000.0,8630000000.0
2689.HK,ND PAPER,Basic Materials,Paper & Paper Products,hk_market,7.019999980926514,HKD,4692219904,CNY,1.153969367345174,1970-01-01 00:00:01.656547200,1656547200.0,0.42996151955285683,0.0,107080824000.0,32621470000.0,18191477000.0,96391081000.0,28340001000.0,27375268000.0,9654344000.0,122018000.0,8134773000.0,108628000.0,7386449000.0,7169000.0,17734399000.0,7695000.0,36882035000.0,20314000.0,17033851000.0,21685000.0,47505326000.0,47054799000.0,47637455000.0,47156113000.0,0.0,270832000.0,0.0,0.0,218191000.0,0.0,70696357000.0,64538102000.0,57546222000.0,4277934000.0,66748985000.0,61574060000.0,49883117000.0,3877134000.0,3275360000.0,-1099696000.0,0.0,7101141000.0,-854023000.0,0.0,3030496000.0,-12321554000.0,8920623000.0,9654344000.0,2516767000.0,-5635613000.0,7629513000.0,10031059000.0
2696.HK,HENLIUS,Healthcare,Biotechnology,hk_market,13.859999656677246,HKD,163428992,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,8184084000.0,2077820000.0,4230896000.0,7172844000.0,1647159000.0,2959725000.0,794685000.0,0.0,154982000.0,0.0,2483959000.0,99393000.0,1570674000.0,74187000.0,1107761000.0,217582000.0,1052263000.0,218563000.0,2078041000.0,2078041000.0,2296756000.0,2296756000.0,0.0,0.0,0.0,0.0,0.0,0.0,2094054000.0,1682472000.0,522748000.0,800867000.0,1667086000.0,587586000.0,182119000.0,436288000.0,-984052000.0,0.0,-83204000.0,-993541000.0,0.0,-28338000.0,90392000.0,-1681254000.0,648302000.0,154982000.0,-609580000.0,-1512249000.0,995791000.0,1114309000.0
2698.HK,WEIQIAO TEXTILE,Consumer Cyclical,Textile Manufacturing,hk_market,1.4199999570846558,HKD,413619008,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.17614761070168225,0.0,24861010000.0,15642206000.0,6192735000.0,25218482000.0,15902321000.0,5455180000.0,10781134000.0,0.0,11565829000.0,0.0,2459038000.0,13788000.0,2261243000.0,13743000.0,324908000.0,28908000.0,548672000.0,34672000.0,18228464000.0,18219641000.0,19094568000.0,19084667000.0,77653000.0,76826000.0,0.0,79471000.0,75226000.0,0.0,8922746000.0,16262686000.0,14960785000.0,573680000.0,9047513000.0,12743437000.0,11781282000.0,428654000.0,614187000.0,0.0,-112318000.0,204833000.0,0.0,-115015000.0,158892000.0,-170480000.0,319269000.0,11565829000.0,1427671000.0,-12813000.0,-32052000.0,11258148000.0
2699.HK,XINMING CHINA,Real Estate,Real Estate—Development,hk_market,0.017999999225139618,HKD,1878620032,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,4134208000.0,2133400000.0,4776133000.0,5223674000.0,2158841000.0,4722485000.0,14615000.0,0.0,20219000.0,0.0,1570974000.0,0.0,1854762000.0,0.0,0.0,0.0,0.0,0.0,-948158000.0,-919339000.0,22719000.0,20518000.0,1924000000.0,0.0,0.0,2988000000.0,0.0,0.0,721000.0,101833000.0,24214000.0,61068000.0,746000.0,128537000.0,66977000.0,66667000.0,-863935000.0,0.0,-93658000.0,-1000756000.0,0.0,-34778000.0,166876000.0,-248000.0,-151658000.0,20219000.0,-225476000.0,303000.0,48197000.0,5249000.0
2700.HK,GREEN INTL HLDG,Industrials,Conglomerates,hk_market,0.3199999928474426,HKD,659894976,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,192529000.0,127105000.0,75326000.0,214813000.0,137891000.0,76538000.0,104096000.0,0.0,110743000.0,0.0,32559000.0,12904000.0,30133000.0,12552000.0,59089000.0,53963000.0,67809000.0,62912000.0,56963000.0,55959000.0,69315000.0,66251000.0,0.0,0.0,0.0,0.0,0.0,0.0,53910000.0,69057000.0,31451000.0,58788000.0,65408000.0,65532000.0,28788000.0,69391000.0,-69180000.0,0.0,-3375000.0,-59274000.0,0.0,-2359000.0,-1608000.0,-780000.0,-26756000.0,110743000.0,-17989000.0,-2986000.0,15664000.0,139788000.0
2708.HK,IBO TECH,Technology,Software—Infrastructure,hk_market,1.4199999570846558,HKD,667318976,CNY,1.153969367345174,1970-01-01 00:00:01.648684800,1664496000.0,0.0,0.0,1851341000.0,1478515000.0,1025511000.0,1561692000.0,1204304000.0,880053000.0,39870000.0,38426000.0,243611000.0,16415000.0,150167000.0,3284000.0,127863000.0,5475000.0,38776000.0,1763000.0,33189000.0,4197000.0,758671000.0,663891000.0,621214000.0,534619000.0,20720000.0,213027000.0,0.0,21000000.0,213032000.0,0.0,12671000.0,1046296000.0,867695000.0,99160000.0,18248000.0,560325000.0,444308000.0,58251000.0,14663000.0,0.0,-9914000.0,-42097000.0,0.0,-7541000.0,77681000.0,-249723000.0,183495000.0,243611000.0,110225000.0,-12395000.0,65150000.0,232158000.0
2718.HK,DONGZHENG AFC,Financial Services,Credit Services,hk_market,1.149999976158142,HKD,539651008,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,3635515000.0,0.0,0.0,3375771000.0,0.0,0.0,1095983000.0,0.0,258959000.0,0.0,0.0,0.0,0.0,0.0,8119000.0,0.0,13582000.0,0.0,3529769000.0,3529769000.0,3224467000.0,3224467000.0,0.0,0.0,0.0,0.0,0.0,0.0,10956000.0,316120000.0,0.0,0.0,16591000.0,577171000.0,0.0,0.0,-840093000.0,0.0,-1276000.0,54985000.0,0.0,-1899000.0,177474000.0,-1439000.0,-11066000.0,255574000.0,-8098000.0,-1832000.0,-15984000.0,90605000.0
2722.HK,CHONGQING M&E,Industrials,Specialty Industrial Machinery,hk_market,0.6499999761581421,HKD,1100189952,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.15043008438600972,0.0,16813585724.4,10791031340.54,6777649538.84,16735385231.51,10849713213.92,6589630777.73,2506820363.79,214847667.98,2177642257.74,0.0,2361718039.49,21706205.2,2143375660.14,40855004.63,1842630043.56,57556628.11,1973909111.98,5650872.92,7857654042.59,7393797013.79,7813722609.48,7348945455.08,162140618.5,1478993328.67,0.0,166912701.11,1347643223.83,0.0,3042185596.04,7410613529.93,5922297426.61,309151336.17,2975393493.3,6366965831.92,5052438551.2,354003003.14,296511290.59,0.0,0.0,182967706.6,0.0,0.0,383745661.21,541663023.57,-416203700.52,1828414971.96,171524574.85,217244970.44,-577478381.89,1327289120.69
2727.HK,SH ELECTRIC,Industrials,Specialty Industrial Machinery,hk_market,1.8799999952316284,HKD,2924480000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1664496000.0,0.9598479045847467,0.0,304506361000.0,214283617000.0,173193926000.0,296988684000.0,206880709000.0,164597769000.0,29305644000.0,7354739000.0,27021683000.0,7741165000.0,22088443000.0,0.0,19164589000.0,0.0,28392463000.0,959955000.0,28922608000.0,974076000.0,96304821000.0,56879273000.0,97180582000.0,57334813000.0,756507000.0,10716919000.0,7223642000.0,776401000.0,10731411000.0,7485763000.0,26356284000.0,131387852000.0,111586918000.0,7063482000.0,25929948000.0,137285056000.0,114027830000.0,6526895000.0,-9987908000.0,0.0,0.0,3758175000.0,0.0,0.0,-10554000000.0,5859067000.0,2164932000.0,43581329000.0,4696198000.0,-3604526000.0,2467539000.0,46254915000.0
2728.HK,JINTAI ENERGY H,Energy,Oil & Gas Refining & Marketing,hk_market,0.08799999952316284,HKD,4455020032,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,807449000.0,800740000.0,560290000.0,1028982000.0,1022549000.0,834228000.0,613516000.0,0.0,55681000.0,0.0,413335000.0,987000.0,422891000.0,2521000.0,31973000.0,2699000.0,32395000.0,2677000.0,215186000.0,237278000.0,162359000.0,190588000.0,0.0,0.0,0.0,0.0,0.0,0.0,6709000.0,11010520000.0,10581690000.0,267973000.0,6433000.0,14078809000.0,13845832000.0,274707000.0,94295000.0,0.0,-16276000.0,321803000.0,0.0,-6132000.0,-97133000.0,-2066000.0,43714000.0,55681000.0,305809000.0,-112000.0,-521759000.0,116714000.0
2738.HK,HUAJIN INTL,Basic Materials,Steel,hk_market,1.8799999952316284,HKD,600000000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.080745,0.0,2879361000.0,1604135000.0,1942582000.0,2404606000.0,1185374000.0,1414984000.0,60306000.0,0.0,22547000.0,20000.0,1147443000.0,670000.0,847084000.0,1124000.0,393476000.0,2444000.0,386378000.0,2708000.0,530026000.0,530026000.0,586983000.0,586983000.0,0.0,0.0,2275000.0,0.0,0.0,2275000.0,1248003000.0,5293037000.0,5084287000.0,92006000.0,1213076000.0,2847751000.0,2697434000.0,76853000.0,62039000.0,0.0,-64608000.0,36418000.0,0.0,-45796000.0,-36463000.0,-180948000.0,193683000.0,22547000.0,94143000.0,-195711000.0,109157000.0,46236000.0
2768.HK,JIAYUAN INTL,Real Estate,Real Estate—Development,hk_market,0.2070000022649765,HKD,6846040064,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0928967686508707,0.0,92145577000.0,78976337000.0,50434130000.0,84862792000.0,67575390000.0,42430054000.0,5521203000.0,17439000.0,8775042000.0,438815000.0,13165183000.0,2669000.0,6475860000.0,5644000.0,12528701000.0,2485000.0,16424539000.0,2487000.0,26609493000.0,21825238000.0,24885643000.0,21458392000.0,7383400000.0,2400635000.0,778360000.0,7501000000.0,6296244000.0,850390000.0,148157000.0,18946856000.0,13547978000.0,780091000.0,156730000.0,18363185000.0,12427653000.0,720932000.0,2419877000.0,0.0,-2120453000.0,3275473000.0,0.0,-2462801000.0,5982034000.0,-4786107000.0,-1495859000.0,8775042000.0,1995600000.0,-1263822000.0,2334895000.0,9002740000.0
2772.HK,ZHONGLIANG HLDG,Real Estate,Real Estate—Development,hk_market,0.699999988079071,HKD,3581789952,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.2699775846598835,0.0,253463832000.0,224924777000.0,199811858000.0,267178006000.0,238418788000.0,210471158000.0,21767972000.0,73786000.0,20281011000.0,181065000.0,14135368000.0,15679000.0,19259720000.0,39097000.0,16329365000.0,38254000.0,20685795000.0,43609000.0,36742588000.0,12979595000.0,35482862000.0,11964981000.0,1444400000.0,23922410000.0,0.0,1410200000.0,23676794000.0,0.0,128076000.0,76114160000.0,63081654000.0,6428406000.0,165547000.0,65940566000.0,52087655000.0,5102278000.0,2702567000.0,0.0,-4367337000.0,3743429000.0,-5225440000.0,0.0,18051179000.0,-6186203000.0,-17519506000.0,20281011000.0,440560000.0,-13299942000.0,23792933000.0,25910244000.0
